title ,text,subject,date
Tetap Nyaman Berpuasa untuk Penderita Gangguan Asam Lambung," Bagi sebagian masyarakat yang menderita gangguan asam lambung atau GERD perlu perhatian. Khusus untuk beberapa jenis makanan yang dikonsumsi agar tidak berpotensi meningkatkan asam lambung yang mengakibatkan ibadah puasa menjadi kurang lancar. Pemilihan makanan yang aman dan tidak mengiritasi lambung seperti mengonsumsi makanan yang mudah dicerna, tidak mengandung gas, dan lemak tinggi sangat disarankan agar lambung tetap terjaga. Penderita GERD juga disarankan untuk mengolah makanan secara lebih sehat agar makanan mudah tercerna oleh lambung. dr. Rostikawaty Azizah dokter yang menangani penyakit GERD mengatakan, aktivitas yang padat, stress, pola makan tidak teratur juga menjadi pemicu GERD. “GERD itu kondisi adanya penurunan fungsi katup lambung yang seharusnya tertutup tetapi katup menjadi terbuka."" ""Hal yang membedakan antara dispepsia dan GERD yaitu jika dispepsia permasalahannya terjadi di bawah katup seperti mual dan begah. Tapi kalau GERD gangguannya di bagian atas seperti mulutnya pahit, sariawan, bau mulut, nyeri ulu hati, dan sebagainya,” kata Rostikawaty dalam keterangannya, Senin (27/3/2023). Dikatakannya, pada bulan Ramadan, tentunya para penderita asam lambung seperti GERD memiliki kekhawatiran untuk berpuasa. Rostikawaty Azizah mengungkapkan sebenarnya sudah ada penelitian apakah penderita GERD boleh berpuasa atau tidak, salah satu institusi di Indonesia pernah membuat penelitian dari 130 orang yang sudah terdiagnosa GERD, kemudian dibagi dua yaitu menjadi 65 penderita GERD melakukan puasa dan 65 penderita GERD tidak melakukan puasa. Hasilnya adalah pada saat dianalisa dengan GERD Question apakah kondisi GERD mereka terjadi perbaikan atau tidak. ""Penderita GERD yang berpuasa justru menunjukan adanya perbaikan klinis dibandingkan mereka yang tidak menjalankan puasa,” katanya. Namun konsumsi makanan seimbang saja tidak cukup, konsumsi madu herbal alami akan membantu menambah stamina dan menjaga lambung tetap sehat. Reza Yazdi, VP Marketing Ethos mengungkapkan, di bulan Ramadan, antusiasme masyarakat mengonsumsi madu herbal alami seperti Freshmag menunjukkan peningkatan karena mampu menjadi solusi pemeliharaan kesehatan lambung mereka. ""Berbahan madu hutan dan ekstrak kunyit yang berfungsi membantu meredakan asam lambung, sakit maag, GERD, dan masalah lambung lainnya. Komposisi dari bahan alami ini dapat dikonsumsi dalam jangka waktu yang lama karena minim efek samping,"" katanya.",Kesehatan,2023
Cuci Tangan Pakai Sabun Dapat Mencegah Penyakit Menular Hingga 90 Persen," Semua penyakit bisa kita cegah jika kita hidup bersih. Salah cara adalah dengan mencuci tangan pakai sabun. Nyatanya dengan mencuci tangan, dapat mencegah diri dari penyakit menular hingga 90 persen.Hal ini diungkapkan oleh Ketua PB IDI dr. Muhammad Adib Khumaidi, SpOT menjelaskan. ""Dengan kita mencuci tangan, bisa dikatakan kita mencegah 90 persen penyakit menular,"" ungkapnya pada konferensi pers kampanye Keluarga Sehat Indonesia Kuat, Dettol dengan Dewan Masjid Indonesia dan Ikatan Dokter Indonesia, Sabtu (25/3/2023). Sayangnya, satu kebiasaan ini masih belum banyak yang memerhatikan. Oleh karena itu, menurut Adib perlu menyebarkan edukasi membiasakan diri untuk mencuci tangan pakai sabun. ""Apalagi saat ini kita dihadapkan dengan bulan puasa serta musim pancaroba, kadang hujan dan kadang panas, sehingga membawa risiko penyakit-penyakit menular,"" kata Adi lagi. Nah, salah satu cara terbaik untuk melindungi diri sekaligus seluruh anggota keluarga adalah cuci tangan pakai sabun. Lebih lanjut, lewat Keluarga Sehat, Indonesia Kuat, Dettol menargetkan pelibatan lebih dari 1,5 juta jemaah di 500 masjid di delapan kota besar Indonesia. Kegiatan ini melibatkan jaringan kerja DMI, kampanye Keluarga Sehat, dan Indonesia Kuat. Nantinya akan ada edukasi dan program pembersihan masjid bersama tokoh agama, sebagai upaya mewujudkan masjid yang lebih sehat.",Kesehatan,2023
IDAI Ingatkan Penting Hilangkan Stigma yang Melekat Pada Pasien TBC," Tuberkulosis (TBC) masih jadi masalah kesehatan di Indonesia. Sayangnya stigma sosial masih sering terjadi pada pasien TBC. Terkait hal ini, Ketua Unit Kerja Koordinasi (UKK) Respirologi Ikatan Dokter Anak Indonesia (IDAI), Rina Triasih mengingatkan untuk menghilangkan stigma yang melekat pada penderita TBC. Stigma yang melekat dapat menyulitkan pasien TBC. Banyak pasien yang mengidap TBC dan menyembunyikan situasi tersebut. Akibatnya, orang yang mengalami TB terlambat didiagnosis, tidak patuh berobat, atau putus pengobatan. Situasi ini juga memicu resistensi obat yang membuat penanganannya menjadi lebih kompleks ""Orang dengan TBC, jangan dikucilkan. Karena mereka sudah sakit, harus berobat banyak,"" ungkapnya pada media briefing virtual, Sabtu (25/3/2023). Oleh karena itu ia pun mengingatkan penting edukasi pada masyarakat agar memahami betul soal TBC. TBC memang menular, tetapi bisa disembuhkan. Lebih lanjut, Rina menjelaskan beberapa macam stigma yang sering dihadapi para penderita TBC. Di antaranya seperti dikucilkan hingga disuruh keluar dari pekerjaan. Stigma juga dirasakan oleh pengidap TBC anak.",Kesehatan,2023
"Puasa Bantu Proses Pembuangan Racun dalam Tubuh, Begini Penjelasannya"," Saat bulan Ramadan, banyak yang harus dipersiapkan, salah satunya adalah kesehatan kita untuk menjalani puasa dengan baik. Saat berpuasa, berarti tubuh dan organ-organ lainnya bekerja lebih ringan. Jika berpuasa dilakukan dengan benar, proses pembuangan racun dalam tubuh atau detoksifikasi akan berjalan sempurna. Detoksifikasi merupakan cara bagi tubuh untuk memperoleh gizi yang tepat dan memberikan tubuh kesempatan untuk melakukan pembuangan zat-zat beracun di dalamnya. Salah satu akibat timbunan racun adalah sering sakit kepala, munculnya berbagai masalah kulit, tubuh yang mudah lesu dan lelah, serta sariawan. Saat menjalankan ibadah puasa dalam beberapa jam perut dalam keadaan kosong sehingga bagian organ pencernaan mulai hati, pankreas, lambung, usus besar, dan usus halus tidak beraktivitas dalam jangka waktu tersebut. Nantinya saat berbuka nanti, kelima organ pencernaan ini akan mampu bekerja dengan lebih baik lagi dan selama 'beristirahat' tubuh jadi lebih sedikit menyerap radikal bebas. Jane Kurnia, Product Marketing Manager CNI menyatakan, melalui puasa proses detoksifikasi yang terjadi secara alami karena saat tubuh tidak akan mendapat asupan makanan ataupun cairan ketika berpuasa sehingga tubuh akan memecah lemak dan racun yang ada di dalam tubuh kemudian dikeluarkan oleh tubuh. Dengan begitu, fungsi organ akan meningkat, sistem pencernaan akan lebih bersih, dan sirkulasi darah pun menjadi lancar. ""Tubuh sudah memiliki mekanismenya sendiri untuk menangani racun-racunnya dengan berkeringat, buang air kecil, dan buang air besar yang sering disebut sebagai detoks dari tubuh secara alami,"" kata Jane dalam keterangannya, Sabtu (25/3/2023). Untuk mendukung proses detoksifikasi, kata Jane tubuh kita membutuhkan suplemen yang tepat sehingga prosesnya menjadi sempurna sehingga pihaknya memperkenalkan suplemen CNI Sun Chlorella, Well3 C-500 Extra dan Marine Organic Calcium Forto untuk memenuhi kebutuhan nutrisi tubuh secara optimal. ""Suplemen ini mengandung vitamin c, vitamin untuk tulang, serta suplemen untuk nutrisi yang lengkap,"" katanya.",Kesehatan,2023
"Minum Oralit saat Sahur Viral, Dianggap Tahan Lemas, Reaksi Kemenkes: Gunakan Sesuai Indikasi","JAKARTA -- Viralnya narasi di media sosial terkait oralit yang bisa menjadi menu sahur agar tubuh tidak mudah haus dan lemas membuat banyak masyarakat berburu oralit di apotik. Kepala Biro Komunikasi dan Pelayanan Publik Kemenkes RI Siti Nadia Tarmizi mengimbau agar penggunaan oralit harus sesuai dengan indikasi. Di media sosial diketahui ramai narasi yang menjelaskan jika tips puasa bebas dehidrasi atau kehausan dengan meminum oralit. ""Berpuasa sendiri sudah merupakan suatu kebaikan dan sudah banyak kajian terkait manfaat puasa dan kesehatan. Jadi tetap digunakan sesuai peruntukannya,"" kata Nadia saat dihubungi, Jumat (24/3/2023). Nadia menerangkan, oralit merupakan larutan regidrasi oral ini dengan jenis obat untuk mengatasi orang diare atau muntah. ""Oralit merupakan obat dengan kandungan Natrium klorida, Kalium klorida, Trisodium sitrat dihidrat, Glukosa anhidrat,"" tuturnya. Adapaun efek samping penggunaan oralit dapat membuat perut kembung. ""Karena bisa menganggu gerakan usus, kelebihan natrium sehingga akan menganggu fungsi organ atau sistem lainnya,"" ungkap Nadia.",Kesehatan,2023
IDAI Ungkap Empat Kondisi yang Bisa Memicu Keparahan TBC," Ada faktor yang dapat memicu pasien Tuberkolosis (TBC) menjadi rentan mengalami keparahan. Hal ini disampaikan oleh Ketua Unit Kerja Koordinasi (UKK) Respirologi Ikatan Dokter Anak Indonesia (IDAI), Rina Triasih. Lantas apa saja faktor tersebut? Menurut Rina, yang memicu TBC rentan menjadi lebih parah secara umum adalah hal-hal yang menyebabkan daya tahan tubuh rendah secara ekstrim. ""Paling jelas Human Immunodeficiency Virus (HIV). Infeksi HIV itu merupakan suatu kondisi di mana daya tahan tubuh rendah. Sehingga keduanya 'berteman baik',"" ungkapnya pada media briefing. Sehingga ketika ada pasien TBC, perlu dilakukan pengecekan HIV, begitu pun sebaliknya. Situasi kedua yang memperparah pasien TBC adalah pada anak-anak dengan gizi buruk. Saat anak mengalami gizi buruk, daya tahan tubuhnya terhitung rendah. Ketiga, pada anak-anak dengan penyakit kronis yang menyebabkan menurunkan daya tahan tubuh. ""Misalnya anak-anak dengan kanker itu juga bisa berisiko tinggi,"" kata Rina lagi. Keempat pada pasien anak TBC yang mendapatkan hemodialisis atau cuci darah. ""Atau minum obat yang menurunkan daya tahan tubuhnya, itu juga berisiko tinggi. Prinsipnya yang menurunkan daya tahan tubuhnya, itu akan memicu TBC nya,"" kata Rina lagi. Bahkan bisa menimbulkan gejala pada TBC laten. ""Kalau tadinya dia infeksi laten, kemudian alami HIV. Kuman yang tidur bisa bangun, merajalela dan menjadi penyakit,"" pungkasnya.",Kesehatan,2023
"Anak Pilek dan Batuk Tak Kunjung Sembuh, Dokter Ungkap Kemungkinan Penyebabnya"," Belakangan sering ditemukan anak-anak yang batuk dan pilek, namun lama untuk sembuh. Lantas kenapa banyak anak batuk dan flu tapi lama sembuh? Terkait hal ini, Ketua Unit Kerja Koordinasi (UKK) Respirologi Ikatan Dokter Anak Indonesia (IDAI), Rina Triasih pun beri tanggapan. ""Itu sekarang banyak dijumpai praktik kita, dokter anak Indonesia (mungkin) merasakan. Pasca anak-anak masuk sekolah libur yang panjang kemarin di masa pandemi, banyak sekali anak batuk pilek (lama) sembuh,"" ungkapnya pada media briefing virtual, Jumat (24/3/2023). Menurutnya situasi ini bisa disebabkan karena beberapa kemungkinan. Pertama karena lama tidak masuk sekolah atau keluar rumah, sehingga sistim imun tidak banyak terpapar oleh kuman penyakit. Sehingga ketika alami flu, butuh waktu yang lama untuk sembuh. Kedua, kejadian seperti ini terjadi pada anak-anak yang memiliki bakat alergi. ""Dalam keluarga besar ada alergi. Bisa alergi makanan, alergi acim, asma, itu turun. Anak-anak dengan bakat alergi kalau kena selesma bisa tiga minggu baru sembuh,"" papar Rina lagi. Pada anak-anak biasa, mungkin bisa saja alami flu 5-10 hari. ""Nah anak yang dengan sistim imun tidak baik dan memiliki riwayat alergi bisa berlangsung lebih lama,"" tutupnya.",Kesehatan,2023
"Batuk Jadi Salah Satu Gejala TBC, Kapan Harus Periksa ke Dokter?"," Penyakit Tuberkolosis (TBC) masih jadi momok bagi Indonesia. Catatan dari Kementerian Kesehatan, kasus TBC pada anak melonjak dua kali lipat yaitu pada 2021 ada 42.187 sedangkan 2022 ada 88.927 kasus. Gejala yang sering dijumpai ketika alami TBC sebenarnya ada tiga yaitu batuk lama, demam, dan masalah berat badan. Lantas butuh berapa lama hingga batuk sudah harus diperiksakan? Terkait hal ini, Ketua Unit Kerja Koordinasi (UKK) Respirologi Ikatan Dokter Anak Indonesia (IDAI), Rina Triasih pun beri tanggapan. Menurutnya, ketika batuk lebih dari dua minggu, diduga disebabkan karena beberapa penyakit. ""Jadi batuk lebih dari dua minggu, kalau di dunia kedokteran itu ada beberapa penyebabnya. Bisa jadi asma, bisa bronkitis dan salah satunya TBC,"" ungkapnya pada media briefing virtual, Jumat (24/3/2023). Sehingga menurut pemaparan dr Rina, batuk dua Minggu selalu disebabkan TBC. Namun ada hal yang perlu ditanai dari TBC yaitu sifatnya resistens.Misalnya batuk tersebut disebabkan oleh infeksi virus atau bakter, namun gejala menetap meski telah diberikan pengobatan. Sehingga jika sudah mengalami batuk dua minggu, kemudian diberikan pengobatan tidak ada perubahan, maka patut dicurigai TBC. ""Tetapi kalau ada yang batuk lebih dua minggu, sudah diberi pengobatan, tidak sembuh juga, perlu dipikirkan salah satu kemungkinannya TBC,"" tutupnya.",Kesehatan,2023
"Kasus TBC Anak Melonjak Dua Kali Lipat, IDAI: Capai 88.927 Kasus Pada 2022"," Catatan dari Kementerian Kesehatan, kasus Tuberkolosis pada anak melonjak dua kali lipat jika dibandingkan pada 2021 dengan 2022. Hal ini diungkapkan oleh Ketua Unit Kerja Koordinasi (UKK) Respirologi Ikatan Dokter Anak Indonesia (IDAI), Rina Triasih. ""Estimasi kasusnya, TBC anak pada 2021 ada 42.187 sedangkan 2022 ada 88.927 kasus. Ini ada pelonjakan kasus. Menurut saya ini adalah hal harus kita evaluasi,"" ungkapnya pada media briefing virtual, Kamis (23/3/2023). Menurut Rina, situasi ini bisa saja disebabkan karena situasi pandemi Covid-19. Bisa jadi karena selama pandemi, banyak masyarakat yang tinggal di rumah, kemudian pasien tidak banyak berobat. Dan selama di rumah saja, anggota keluarga dan anak-anak saling menulari. ""Atau bisa jadi, memang ada daya tahan anak semakin rendah, atau hal lainnya. Ini yang mesti kita evaluasi,"" paparnya lagi. Lebih lanjut, dr Rina Tiasih menjelaskan kondisi Treatment Coverage (TC) kasus TBC anak di Indonesia. TC adalah jumlah kasus TB yang diobati dan dilaporkan pada tahun tertentu dibagi dengan perkiraan jumlah insiden kasus TB pada tahun yang sama dan dinyatakan dalam persentase. ""Harusnya target (TC) 90 persen di tingkat nasional. Tetapi baru 12 provinsi yang bisa mencapai 90 persen. Ini adalah permasalahan tidak hanya di Indonesia, tapi di tingkat global terkait under diagnosis,"" paparnya. Saat ini, menurutnya masih banyak anak-anak yang sebenarnya alami TBC, tapi masih belum terdiagnosis. Namun, masalah over diagnosis juga ada di Indonesia. Dan memang, kata dr Rina, mendiagnosis TBC tidak lah mudah dan membutuhkan komunikasi langsung dengan pasien.",Kesehatan,2023
"Bertemu Panglima TNI, Dubes AS Sampaikan Komitmen Perkuat Hubungan Pertahanan Keamanan dengan Indonesia"," Duta Besar Amerika Serikat (AS) untuk Indonesia Sung Y. Kim pada Senin (27/3/2023) bertemu dengan Panglima TNI Laksamana Yudo Margono. Dalam kesempatan itu, Dubes Kim menyampaikan komitmen AS untuk terus memperkuat dan memperluas hubungan pertahanan dan keamanan bilateral antara AS dan Indonesia. Dubes Kim dan Panglima TNI berdiskusi tentang berbagai hal terkait kerja sama pertahanan AS-Indonesia, menurut keterangan Kedutaan Besar AS di Jakarta, Senin. Di antara isu yang dibahas adalah persiapan latihan bersama Super Garuda Shield 2023, yang rencananya akan dilaksanakan pada pertengahan tahun ini. Sebelumnya, Dubes Kim dan Panglima TNI bertemu di upacara kedatangan pesawat C130J di Lanud Halim Perdanakusuma, pada 8 Maret 2023. Indonesia dan AS adalah mitra strategis yang menjalin kerja sama di berbagai bidang termasuk pertahanan dan keamanan. Kedua negara juga menjalin kerja sama untuk menghadapi tantangan regional dan global.",Internasional,2023
Ukraina Klaim Tembak Jatuh 12 Drone Rusia yang Diarahkan ke Kiev,"KIEV - Otoritas Ukraina mengklaim bahwa pertahanan udara mereka berhasil menembak jatuh drone milik Rusia pada Senin (27/3/2023) dan membuat area non-pemukiman tempat jatuhnya serpihan terbakar, tetapi tidak ada korban jiwa. Serhiy Popko, Panglima Militer Kota Kiev mengatakan, Rusia meluncurkan sebanyak 12 drone ke arah Kiev, tetapi pertahanan udara Ukraina berhasil mencegat dan menghancurkan semua target di udara ibu kota tersebut. Sementara itu Kepala Staf Angkatan Bersenjata Ukraina mengatakan dalam laporan rutin harian bahwa Rusia secara keseluruhan meluncurkan sebanyak 15 drone Shaded buatan Iran sepanjang malam, 14 di antaranya berhasil dihancurkan. Rongsokan drone jatuh di Kiev selatan di distrik Sviatoshyno, menimbulkan kebakaran dalam radius 200 meter persegi pada sebuah bangunan non-pemukiman. ""Berdasarkan data awal, tidak ada korban sejauh ini,"" kata Popko melalui Telegram, dikutip Antara.Dia menambahkan akan memberikan informasi lebih lengkap dan jelas. Wali Kota Kiev Vitali Klitschko mengatakan bahwa sebuah toko terbakar di Sviatoshyno, tapi tidak ada korban jiwa dan api berhasil dipadamkan. Tanda bahaya serangan udara berbunyi di hampir separuh wilayah Ukraina, tapi ibukota Kiev dinyatakan aman setelah terdengar bunyi ledakan di kota tersebut.",Internasional,2023
Muazin Tewas Ditikam Gara-Gara Pertengkaran Soal Azan,"DUBAI - Seorang relawan muazin dibunuh secara brutal oleh dua orang di Alexandria, Mesir, tak lama setelah shalat Tarawih di Masjid Mohammad Hassan, menurut media setempat. Pelaku melakukan perbuatan keji tersebut karena korban telah mencegah ayah mereka mengumandangkan azan. Korban, Sheikh Hassan Al Koumi, adalah seorang muazin sukarela di sebuah masjid yang terletak di kawasan Wardian di Alexandria, demikian diwartakan Gulf News. Polisi disiagakan segera setelah kejadian itu, dan para pelaku ditangkap dan mengakui kejahatan tersebut. Keduanya mengaku bahwa ayah mereka mengadu tentang muazin, dan mereka melakukan pembunuhan sebagai tanggapan. Saksi mata melaporkan bahwa korban, Sheikh Hassan Al Koumi, adalah anggota masyarakat yang dicintai. Ia sempat menolak ayah pelaku mengumandangkan shalat Maghrib dan Isya di hari kedua Ramadhan, yang menyebabkan ia meninggalkan masjid sebelum shalat Tarawih dan mengadu kepada anak laki-lakinya. Mendengar pengaduan ayah mereka, anak-anak itu pergi menemui sang muazin, dan perkelahian pun terjadi, yang menyebabkan pelaku menikam korban hingga tewas. Direktorat Wakaf di Alexandria memastikan bahwa korban bukanlah muadzin terakreditasi dari Badan Wakaf dan tidak berafiliasi dengan direktorat. Namun, dia adalah orang lokal yang biasa mengumandangkan azan untuk orang-orang dan memimpin mereka dalam beberapa doa.",Internasional,2023
