title ,text ,subject,label
Dampak Buruk Mengasosiasikan Kebahagiaan dengan Nilai Bagus,"PSIKOLOG Ratih Ibrahim dari Ikatan Psikolog Klinis Indonesia menekankan pentingnya menanamkan kebahagiaan kepada anak sejak dini karena bermanfaat dalam mengoptimalkan proses tumbuh kembang si buah hati. ""Penting untuk menanamkan pola pikir, pemaknaan dan nilai-nilai mengenai kebahagiaan sedini mungkin sebagai bekal anak untuk menjadi manusia dewasa yang utuh,"" kata Ratih dalam konferensi pers daring, Jumat. Anak yang riang gembira dan dibesarkan oleh keluarga penuh cinta akan memiliki persepsi positif mengenai dirinya dan orang lain. Kebahagiaan itu membuat anak tumbuh jadi orang yang penuh percaya diri, lebih mudah bergaul dan bersosialisasi dengan orang lain. Kepribadian seperti itu membuat anak jadi lebih disukai serta menumbuhkan rasa empati. Buah hati akan punya perilaku mau menolong orang lain. Meski sebagian orang berpikir kebahagiaan hanya dikaitkan dengan prestasi atau harta, Ratih menegaskan bahwa kebahagiaan lebih dari itu. Hasil survei daring The Happiness Project pada Februari 2022, terungkap data 80 persen masyarakat Indonesia menganggap aspek materialistis adalah faktor penting yang berkontribusi terhadap kebahagiaan. Sebanyak 90,4 persen responden menganggap bahagia bisa diwujudkan dengan memiliki rumah bagus, 83 persen berpendapat kekayaan atau kesuksesan finansial adalah hal penting untuk bisa bahagia dan 66 persen berpikir prestasi di sekolah atau kantor adalah hal penting untuk jadi bahagia. Anggapan bahagia kerap dikaitkan dengan prestasi dan materi, tetapi kebahagiaan sesungguhnya datang dari bagaimana seseorang memaknai hidup, nilai yang dijunjung dan diupayakan dalam hidup sehari-hari. Rasa bahagia juga dapat datang lewat usaha, tindakan, aktivitas dan rutinitas sehari-hari untuk membuat hidup lebih baik. “Kebahagiaan memang bisa saja hadir dari prestasi akademis, kemapanan finansial, atau jabatan. Namun, adanya pandangan bahwa kebahagiaan hanya bersumber dari hal-hal yang bersifat materialistis tersebut justru dapat menyebabkan seseorang merasa kebahagiaan adalah sesuatu yang sulit atau bahkan mustahil dicapai,"" jelas dia. Sebagai contoh, terang Ratih, bila kebahagiaan hanya diasosiasikan dengan nilai bagus, maka kegembiraan akan menguap saat prestasi gagal dipertahankan. ""Alih-alih bahagia, anak bisa tertekan dan stres, berubah jadi pemurung dan proses tumbuh kembangnya terhambat."" Selain itu, pemaknaan dan nilai-nilai mengenai kebahagiaan ini penting dibangun sejak masa anak-anak. “Semakin dini usia anak, semakin baik. Orangtua dan guru memiliki peran yang begitu penting dalam proses membangun pondasi kebahagiaan ini. Dengan demikian, seluruh aspek perkembangan anak (kognitif, fisik, sosial dan emosional) akan berkembang secara optimal, anak lebih resilien, dan bahagia hingga masa dewasanya nanti.""",Lain-lain,REAL
"Jokowi Resmikan PYCH, Kepala BIN: Bisa Bikin Anak Papua Jadi Agen Perubahan","JAYAPURA - Papua Youth Creative Hub (PYCH) telah diresmikan Presiden Joko Widodo (Jokowi) pada Selasa 21 Maret 2023. PYCH dibangun untuk memberikan kesempatan bagi anak-anak muda di Papua. Menurut Kepala Badan Intelijen Nasional (BIN) Budi Gunawan PYCH harus menjadi simbol pembangunan di Bumi Cendrawasih. Selain itu, menjadi pelestari bahasa semua suku di Papua, pengembang teknologi serta menjadi agen perubahan. ""Apalagi, anggota PYCH mencapai 12.800 orang dan jumlahnya akan semakin bertambah, karena PYCH menjadikan anak-anak Papua menjadi agen perubahan,"" kata Budi Gunawan, dikutip Antara, Rabu (22/3/2023). Dengan adanya PYCH, Budi Gunawan optimistis akan lahir anak-anak Papua yang mendunia. Saat ini, PYCH tengah mengembangkan Papua Pasific Park, sehingga seluruh peralatan dan karya anak-anak muda Papua telah didaftarkan dalam hak cipta pada Kementerian Hukum dan HAM. Budi Gunawan mengapresiasi inovasi teknologi informasi digital berupa smartphone dan laptop dengan merek TOP.ID oleh anak muda Papua yang bergabung dalam PYCH. ""Apresiasi diberikan pada produk gadget (gawai) TOP.ID, hal ini bisa memberikan inspirasi bagi anak muda Papua dan wilayah lain di Indonesia bahwa kita mampu berdaya dan menciptakan teknologi dan inovasi canggih,"" ujarnya. Ia berharap, ide-ide dan inovasi baru dapat turut dimunculkan untuk 4 wilayah lainnya, yaitu Aceh, Papua Barat, Maluku, dan Nusa Tenggara Timur (NTT) untuk membangun Youth Creative Hub. Selain smartphone atau ponsel pintar dan laptop (komputer jinjing) dengan merek TOP.ID, PYCH juga berhasil meluncurkan empat aplikasi canggih, yaitu Papua Pacific Park, Bersih Sampah-Container, Aplikasi Pendamping Desa, dan Management Talenta Papua (Mantap). Keempat aplikasi ini juga merupakan buatan anak Papua. Adapun gawai TOP.ID menunjukkan inovasi teknologi informasi digital yang lebih maju dan siap bersaing di kancah nasional, bahkan internasional dari tanah Papua. Untuk mendukung karya tersebut, saat ini produk gawai TOP.ID yang memiliki tingkat TKDN hingga 51 persen sudah terdaftar HAKI (Hak Kekayaan Intelektual) disampaikan langsung oleh Menkumham Yasonna Laoly kepada Kepala BIN Budi Gunawan dalam kesempatan tersebut. Peluncuran langsung dilakukan oleh Presiden Joko Widodo, bersamaan dengan peresmian PYCH. Dalam sambutannya saat peresmian, Presiden Jokowi menekankan bahwa Papua menjadi prioritas pemerintah dalam mewujudkan pembangunan yang Indonesia Sentris. ""Saya sampaikan bahwa pembangunan Indonesia sekarang bukan Jawa Sentris, tetapi Indonesia Sentris, dan Tanah Papua menjadi prioritas dari pembangunan yang kita lakukan,"" ujar Jokowi. Sementara itu ditambahkan Budi Gunawan, pendirian PYCH bertujuan untuk pemberdayaan talenta muda Papua serta menjadi penggerak ekonomi. Gedung PYCH dibangun dengan dana Rp105 miliar di atas lahan seluas 1,5 hektare dilengkapi berbagai fasilitas, termasuk ruang pameran dan teater. Desain yang digunakan adalah rumah adat masyarakat Kota Jayapura dan Wamena, yakni atap Honai dan Kariwari serta mempunyai fasilitas untuk menunjang minat, bakat dan kreativitas anak-anak muda di Tanah Papua.",Pendidikan,REAL
"Warga Blitar Geger, Temukan Granat Aktif saat Gali Tanah untuk Septik Tank","BLITAR - Warga Desa Ngoran, Kecamatan Nglegok, Kabupaten Blitar Jawa Timur, dihebohkan dengan penemuan sebutir granat. Granat yang ditengarai masih aktif itu ditemukan bercampur dengan galian tanah untuk pembuatan septik tank. Oleh Tim Jibom (penjinak bom) Polda Jatim lokasi penemuan langsung disterilkan. ""Lokasi penemuan berada di belakang rumah warga,"" ujar Kasi Humas Polres Blitar Kota AKP Achmad Rochan kepada wartawan Rabu (22/3/2023). Kabar adanya penemuan granat sontak mengundang warga untuk berdatangan. Oleh petugas, lokasi penemuan langsung dipasang police line. Lokasi berada di belakang rumah Bejo, warga setempat. Sebelumnya, pemilik rumah dibantu beberapa warga sedang menggali tanah sedalam dua meter. Penggalian untuk pembuatan septik tank. Warga kaget. Saat proses pengecoran, mereka melihat di antara timbunan material tanah terdapat sebutir granat. ""Diduga sebelumnya posisi granat terpendam di dalam tanah,"" terang Rochan. Granat yang kondisinya masih bagus itu langsung dievakuasi. Petugas Tim Jibom Polda Jatim langsung melakukan disposal atau pemusnahan. Proses pemusnahan yang mengambil lokasi di area persawahan itu berjalan lancar.",Lain-lain,REAL
"TPT di Bogor Longsor, Rusak 6 Rumah Warga","BOGOR - Tembok penahan tanah (TPT) di wilayah Desa Pasir Muncang, Kecamatan Caringin, Kabupaten Bogor longsor. Beberapa rumah warga terdampak hingga terpaksa harus mengungsi ke tempat aman. Staff Kedaruratan dan Logistik BPBD Kabupaten Bogor Jalaludin mengatakan longsor itu terjadi pada Selasa 21 Maret 2023. Longsor disebabkan oleh curah hujan tinggi yang mengguyur wilayah tersebut. ""Mengakibatkan bangunan TPT rumah warga longsor serta menimpa beberapa unit rumah warga,"" kata Jalaludin dalam keterangannya, Rabu (22/3/2023). Tercatat, ada 3 unit rumah warga mengalami rusak ringan dan 3 rumah rusak sedang. Selain itu, terdapat 2 unit rumah warga lainnya yang terancam. ""Juga ada fasilitas umum yang terdampak jalan akses jalan warga tertutup longsor,"" jelasnya. Tidak ada korban jiwa maupun luka-luka dalam kejadian ini. Hanya saja, 3 KK dengan 11 jiwa yang rumahnya terdampak longsoran terpaksa harus mengungsi ke rumah sanak saudaranya. ""Sedang dalam penanganan evakuasi oleh tim trc BPBD berikut masyarakat setempat. Untuk sementara harus di tutup dengan terpal terlebih dahulu agar tidak terjadinya longsor susulan,"" tutupnya.",Bencana Alam,REAL
"Hartanya Meningkat Rp300 Miliar, Sandiaga Uno: Dari Investasi","JAYAPURA - Menteri Pariwisata dan Ekonomi Kreatif (Menparekraf) RI Sandiaga Salahuddin Uno menjawab terkait peningkatan hartanya sebesar Rp300 miliar di Laporan Harta Kekayaan Pejabat Negara elektronik (e-LHKPN). Terkait uang sebanyak itu, Sandiaga Uno mengaku tidak pernah menghitung, justru Sandi menjelaskan hartanya dihitung, karena ada e-LHKPN. ""Waktu dulu sebelum menjadi pejabat negara saya enggak pernah hitung-hitung. Hanya dilakukan kewajiban SPT, dan daftar harga di SPT itu berbasis harga perolehan, bukan harga pasar. Naik turunnya pernah juga turun secara signifikan maupun naiknya ini ditentukan mayoritas isi dari e-LHKPN saya, yaitu surat berharga. Surat berharga itu adalah instrumen keuangan yang tercatat dalam bursa di pasar saham,"" katanya di Pantai Hotekam, Kota Jayapura, Provinsi Papua Rabu (22/3/2023). Bagi mereka yang ingin sukses meningkatkan harta kekayaannya, Sandiaga Uno mengajak untuk semua pihak mencari berkah. ""Keberkahan itu bisa didapatkan jika kita menjadi orang-orang yang bermanfaat. Jadi cita-citanya jangan hanya ingin kaya, tapi ingin bermanfaat, dan harus berinvestasi. Karena kalau hanya menabung saja tidak akan bisa meningkatkan harta kekayaannya, karena akan tergerus inflasi,"" lanjut Sandiaga Uno. Ia menerangkan bahwa dari total harta yang kita miliki itu harus 80 persen dalam bentuk investasi, 20 persen bisa ditaruh dalam deposito, atau harta lain yang tidak bergerak. Sandi memaparkan dari 80 persen dalam bentuk investasi itu sebaiknya ditaruh di instrumen keuangan bursa, baik yang saham atau obligasi baik yang konvensional maupun syariah. Bagi pejabat negara atau ASN fokus dalam pelayanan publik, Sandiaga Uno mengaku terus mendorong birokasi di kementeriannya berdampak, melayani publik, yang sigap dan lincah. ""Tapi jika ingin mencapai sukses sekali jadilah pengusaha. Karena pengusaha itulah yang bisa memiliki keleluasaan untuk meningkatkan investasinya dan dana yang dikelolanya,"" jelas dia. Terkait pilihan sektor untuk berinvestasi, Sandiaga Uno menerangkan ekonomi Indonesia, ekonomi Indonesia itu berbasis konsumsi, konsumsi itu yang dilakukan sehari-hari, makan, minum, pakaian. Faktor kedua, Indonesia ditopang sumber daya alam dan investasi. Sandiaga Uno melihat ada perusahan-perusahaan yang bergerak di sumber daya alam yang memiliki rekam jejak yang baik dapat menjadi tujuan investasi. ""Ketiga kita sedang membangun infrastruktur secara masif, carilah perusahan-perusahaan yang sedang membangun infrastruktur karena itu akan menghasilkan pertumbuhan aset dan peningkatan nilai devidennya. Semoga kita semua bijak berinvestasi, jangan beli saham-saham gorengan, jangan beli aset spekulatif, saya pernah bilang kripto itu harus kita cermati, karena yang biasanya naik cepat, turunnya lebih cepat lagi,"" ucap Sandiaga Uno. Sandiaga Uno meminta semua pihak bersabar dalam berinvestasi semua tidak bisa instan, semua membutuhkan proses, dan proses itu harus kita ketahui dengan edukasi dan literasi yang baik. Sandiaga Uno juga mengaku berkomitmen sejak bekerja di pemerintahan, untuk semua gaji diserahkan kepada Badan Amil Zakat Nasional (Baznas). ""Jadi mudah-mudahan itu membawa keberkahan, karena apapun yang kita berikan pada infaq, shadaqah, zakat akan dikalikan tujuh ratus kali lipat, dan mendatangkan keberkahan. Bukan melulu dalam bentuk uang bisa dalam bentuk kesehatan, pertemanan, silahturahmi, kebahagiaan dan lain sebagainya,"" kata Sandiaga Uno. Terkait adanya sejumlah pejabat yang memiliki kesenangan untuk mengkoleksi mobil-mobil mewah itu wajar, Sandiaga Uno meyakini bahwa kendaraan transportasi itu adalah memiliki fungsi membawa kita dari satu titik ke titik lain dengan aman dan nyaman. ""Dan kebetulan saya sangat nyaman menggunakan kendaraan Innova kalau sedang berkegiatan dan sekarang mulai banyak menggunakan kendaraan listrik yang memiliki TKDN tertinggi dan salah satunya Hyundai Ioniq yang saya miliki dan juga cukup banyak diproduksi di tanah air ungkap mencipta lapangan pekerjaan sebanyak-banyaknya,"" jelas Sandiaga Uno. Keinginan untuk mengoleksi mobil mewah, kata Sandi adalah sah-sah saja, namun ia mengingatkan pejabat punya harus berempati kepada keadaan masyarakat Indonesia yang banyak berjuang menghadapi keadaan ekonomi yang terasa berat, harga-harga kebutuhan pokok naik, belanja sehari-hari naik. ""Apalagi menjelang Ramadhan, Lebaran kita harus memiliki empati apalagi sebagai pejabat publik ini harus kita tunjukkan kita berpihak pada perjuangan ekonomi masyarakat,"" pungkas Sandiaga Uno. Tak lupa Sandi mengimbau pejabat negara untuk melaporkan harta yang mereka miliki. ""Jadi pertama LHKPN itu adalah kewajiban dari seluruh penyelenggara negara mulai dari lingkungan daerah sampai pusat, juga di lingkup kementerian dan lembaga, serta BUMN harus melengkapi melalui elektronik sekarang laporan harta kekayaan pejabat negara,"" ujar Sandiaga Uno. Tentunya hal tersebut, kata dia, harus betul-betul dipatuhi, dan batas waktu untuk menyelesaikannya 31 Maret 2023. ""Jadi, untuk teman-teman di level manapun yang memiliki kewajiban untuk menyetor e-LHKPN ke KPK, mohon segera dituntaskan. Diselesaikan kewajibannya,"" kata Sandiaga.",Lain-lain,REAL
"Dilarang, Polres Bogor Akan Tindak Tegas Sahur on The Road!","BOGOR - Polres Bogor melarang keras kegiatan saur on the road (SOTR) selama bulan Ramadhan di wilayah Kabupaten Bogor. Hal ini lantaran berpotensi menimbulkan keributan dan tindakan kriminalitas. ""Larangan tersebut berkaitan diterapkan karena akan menimbulkan potensi Harkamtibmas dengan banyaknya kerumunan, perkumpulan, gerombolan yang akan memicu terjadinya keributan antar warga masyarakat sekitar dan akan menarik tindakan kriminalitas di jalan raya,"" kata Kapolres Bogor AKBP Iman Imanuddin, Rabu (22/3/2023). Dia menjelaskan, seluruh jajaran baik tingkat Polres Bogor dan Polsek akan melakukan monitoring agar tidak ada warga yang menggelar SOTR. Selain itu, pihaknya juga akan bekerjasama dengan instansi terkait baik TNI, Satpol PP, Dishub dan tingkat Camat, Kades, Lurah, tokoh masyarakat dan lainnya. ""Kami akan melakukan langkah-langkah pencegahan dengan menggelar patroli skala besar dan langsung melakukan pembubaran. Apabila tetap dilaksanakan kegiatan tersebut karena melanggar ketertiban masyarakat akan ditindak tegas,"" ungkapnya. Dalam patroli juga dilakukan pemeriksaan terhadap barang-barang berbahaya hingga kelengkapan berkendara. Diharapkan, ramadhan ini masyarakat bisa beribadah dengan aman dan nyaman. ""Kegiatan ini akan terus dilaksanakan untuk keamanan bersama agar khusyuknya menjalankan ibadah di bulan suci ramadhan ini dengan lancar, aman, dan nyaman,"" pungkasnya.",Lain-lain,REAL
"Gudang Penyimpanan Online Shop Kebakaran di Tangerang, Pemadaman Masih Berlangsung","TANGERANG- Sebuah gudang penyimpanan di Jalan KS Tubun, Kelurahan Koang Jaya, Kecamatan Karawaci, Kota Tangerang, terbakar hebat pada Rabu (22/3/2023). Berdasarkan informasi dari BPBD Kota Tangerang, kebakaran tersebut terjadi sekitar pukul 16.00 WIB, dan sampai saat ini api belum bisa dijinakkan Kepala BPBD Kota Tangerang, Maryono menjelaskan bahwa penyebab kebakaran diduga karena adanya korsleting listrik di area bangunan. Banyaknya barang yang mudah terbakar membuat api cepat merambat dan membesar. ""Untuk saat ini dugaan sementara penyebab kebakaran adalah korsleting listrik. Tapi masih kami dalami lagi,"" ujar Maryono saat dikonfirmasi. Adapun saat ini Tim Pemadam Kebakaran masih melakukan proses pemadaman. Sebanyak 22 armada mobil kebakaran sudah diterjunkan lokasi, beserta 129 personelnya. ""Kami sudah menerjunkan tim dan berusaha menjinakkan api agar tidak merembet bangunan sebelahnya. Kurang lebih kita ada 22 unit mobil damkar dan personil total 129 anggota,"" lanjutnya. Hasil informasi sementara yang dihimpun oleh BPBD Kota Tangerang bangunan yang terbakar merupakan gudang penyimpanan produk belanjaan market place. Meski demikian, Maryono tidak menyebutkan secara spesifik market place atau online shop mana yang dimaksud. ""Informasi awal adalah ini gudang penyimpanan produk belanja online,"" pungkasnya.",Lain-lain,REAL
"Salat Tarawih Hari Pertama, Masjid Agung Al Azhar Dipenuhi Jemaah"," Masjid Agung Al Azhar menggelar salat tarawih pertama di bulan suci Ramadhan 2023 pada Rabu (22/3/2023) malam ini. Saat ini, tampak jemaah memenuhi ruangan Masjid Agung Al Azhar. Berdasarkan pantauan, jemaah di Masjid Agung Al Azhar tampak memenuhi ruangan masjid tersebut. Bahkan, area wanita sampai penuh hingga tak bisa dimasuki jemaah wanita kembali. Jemaah telah memenuhi ruangan Masjid Agung Al Azhar sejak sebelum salat Isya digelar. Usai salat Isya digelar pun jemaah terus saja mendatangi kawasan Masjid Agung Al Azhar hingga ada sejumlah jemaah yang salat di pelataran dekat pintu masuk masjid. Ramainya jemaah yang mendatangi Masjid Agung Al Azhar itu lantaran pemerintah juga telah menetapkan hari pertama bulan suci Ramadhan 2023 jatuh pada Kamis, 23 Maret 2023 esok. Alhasil, jemaah pun semakin ramai berdatangan ke masjid tersebut. Adapun salat Isya di Masjid Agung Al Azhar dipimpin oleh Ustaz Ahmad Khatib, yang mana pasca tausiyah bakal dilanjutkan dengan salat tarawih dengan 11 rakaat terdiri dari 8 tarawih dan 3 witir. Saat ini, terpantau penceramah tengah memberikan tausiyah di hari pertama salat tarawih tersebut. ""Tausiyah tarawih pertama, saya berikan empat pesan agar Ramadhan kita jadikan momentum sehingga kita bisa menjadi hamba Allah yang bertakwa,"" kata penceramah di Masjid Agung Al Azhar, Rabu (22/3/2023). Penceramah menerangkan, bulan suci Ramadhan 2023 membuat semua umat muslim untuk mampu meningkatkan kualitas salatnya lantaran di bulan suci Ramadhan 2023, setiap itang tak hanya melakukan salat waktu saja. Namun, juga melakukan salat rawatib, lalu salat tarawih, hingga salat tahajud.",Agama,REAL
"Sholat Tarawih Pertama Ramadhan 2023, Seluruh Saf di Masjid Istiqlal Terisi Penuh"," Ribuan orang berbondong-bondong menunaikan Sholat Tarawih pertama Ramadhan 1444 H di Masjid Istiqlal, Jakarta, Rabu (22/3/2023) malam. Seluruh saf tampak penuh tanpa ada yang kosong. Adapun imam yang memimpin jalannya Sholat Tarawih, Imam Besar Istiqlal Prof. Dr. KH. Nasarudin Umar MA. Sebelumnya, Kepala Bagian SDM dan Humas Badan Pengelola Masjid Istiqlal (BPMI), Ismail Cawidu mengungkapkan, tidak ada pembatasan jamaah yang ingin menunaikan ibadah Sholat Tarawih di Masjid Istiqlal. “Pada dasarnya kita tidak melakukan pembatasan jamaah yang akan datang ke Masjid Istiqlal. Silakan jamaah hadir ke Istiqlal dengan mengikuti ketentuan-ketentuan,” kata dia. “Seperti menjaga keamanan dan kebersihan dengan memanfaatkan penitipan barang dan alas kaki di tempat yang disediakan,” pungkasnya.",Agama,REAL
"Tarawih Pertama, Masjid Istiqlal Dipadati Jamaah"," Masjid Istiqlal menggelar ibadah salat tarawih pertama bulan suci Ramadan 1444 Hijriah. Ribuan jamaah pun berbondong ke Masjid terbesar di Indonesia itu. Pengamatan MNC Portal Indonesia, kawasan di sekitar Masjid Istiqlal Jakarta Pusat terpantau tersendat. Terlihat beberapa motor dan mobil milik jemaah berhenti di bahu jalan untuk memasuki Masjid Istiqlal. Di pelataran Masjid Istiqlal, terlihat ribuan orang menggunakan busana muslim rapi tampak rapi dan bersiap untuk memasuki Masjid Istiqlal. Sejumlah petugas keamanan Masjid Istiqlal terlihat membantu mengarahkan para jemaah bagi pria maupun wanita. Hal itu dilakukan agar ibadah berjalan dengan tertib. Salah satu warga bernama Abdul Gani (27), mengaku antusias untuk mengikuti salat tarawih pertama di Masjid Istiqlal. “Iya kebetulan saya perantau dari Medan, jadi pengen memanfaatkan momen pertama salat tarawih disini (Masjid Istiqlal),” ujarnya, Rabu (22/3/2023). Sebelumnya, Pemerintah melalui Kementerian Agama (Kemenag) menetapkan awal Ramadan 1444 H jatuh pada Kamis, 23 Maret 2023.",Agama,REAL
MUI: Kemungkinan 1 Syawal Berbeda tapi Kita Harus Terus Bersama," Ketua Majelis Ulama Indonesia (MUI) Bidang Pendidikan dan Kaderisasi, KH Abdullah Jaidi menyampaikan pesan damai jelang pemilu 2024. Dia meminta agar masyarakat tetap bersatu dan saling pengertian. ""Persatuan dan kesatuan di antara kita apalagi di tahun politik ini agar kita dapat menjadi saling pengertian tidak menjadikan isu isu politik ini perpecahan di antara kita umat dan bangsa indonesia,""kata Jaidi usai pembacaan hasil sidang isbat 1 Ramadan 1444H di Auditorium HM Rasjidi Kemenag, Jakarta, Rabu,(22/3/2023). Pada kesempatan itu, tahun ini umat islam melakukan puasa secara serentak yakni pada 23 Maret 2023 yang ditetapkan sebagai 1 Ramadan 1444 H. Akan tetapi jika nantinya ada perbedaan dalam penetapan 1 Syawal 1444H, maka dia berharap dapat dicari solusinya dimana sikap sebagai umat islam sekaligus warga bangsa Indonesia ialah tetap saling hormat menghormati di antara yang satu dengan yang lain. ""Kemungkinan terjadi perbedaan nanti di 1 syawalnya tapi mudah-mudahan perbedaan ini untuk bisa dicari penyelesaiannya dengan baik dengan sama sama ataupun dari perbedaan jangan menjadikan perbedaan di antara kita,""katanya. Lebih lanjut dia mengajak umat muslim untuk menjadikan bulan Ramadhan 1444H sebagai momen peningkatan kesalehan dalam beribadah kepada Allah SWT. ""Kesalehan kita tidak sekedar kita melaksanakan ibadah puasa, ibadah qiyam ramadan tetapi kesalehan ibadah kita menyantuni saudara-saudara kita yang fakir miskin yang memerlukan bantuan kepada kita hendaknya kita dapat herbagi di dalam rezeki allah SWT,""ujarnya. Sebagai informasi, Pemerintah menetapkan awal puasa atau 1 Ramadan 1444 Hijriah pada Kamis, 23 Maret 2023. Keputusan tersebut diambil dalam sidang isbat yang dilaksanakan hari ini, Rabu (22/3/2023). “Ketinggian hilal di seluruh wilayah Indonesia pada posisi antara 6 derajat 46,2 menit sampai 8 derajat 43,2 menit dengan sudut elongasi 7, 93 derajat sampai 9,54 derajat. 124 titik rukyatul hilal ada beberapa orang melihat hilal, oleh karena itu sudah diatas ufuk dan kriteria MABIMS. Oleh karena itu secara mufakat bahwa 1 ramadhan 1444H jatuh pada hari Kamis 23 Maret 2023,""kata Menag Yaqut Cholil Qoumas saat pembacaan hasil sidang isbat di Auditorium HM Rasjidi Kemenag, Jakarta, Rabu,(22/3/2023).",Agama,REAL
12 Orang yang Disumpah Melihat Hilal Awal Ramadhan 1444 H," Pemerintah melalui Kementerian Agama (Kemenag) RI telah menetapkan 1 Ramadhan 1444 H jatuh pada esok hari, Kamis 23 Maret 2023. Hal itu diputuskan melalui sidang isbat setelah posisi hilal di Indonesia sudah memenuhi kriteria baru yang ditetapkan MABIMS (Menteri Agama Brunei, Indonesia, Malaysia, dan Singapura). Pada hari ini, bertepatan dengan 29 Syakban 1444 H, ketinggian hilal di seluruh wilayah Indonesia sudah di atas ufuk, berkisar antara 6 derajat 46,2 menit sampai dengan 8 derajat 43,2 menit, dengan sudut elongasi antara 7,93 derajat sampai dengan 9,54 derajat. Hal tersebut diperkuat dengan laporan rukyat. Sejumlah perukyah melaporkan telah melihat hilal. Untuk mengamati hilal awal Ramadan, Tim Kemenag melakukan rukyatul hilal pada 124 titik pada 33 provinsi di seluruh Indonesia. ""Dari 124 titik ada 12 perukyah yang melaporkan telah melihat hilal. Dengan demikian tadi kita bersepakat secara mufakat 1 Ramadhan 1444 H jatuh pada Kamis, 23 Maret 2023,"" ujar Menag Yaqut Cholil Qoumas, Rabu (22/3/2023).",Agama,REAL
Wamenag Minta Masjid Tak Digunakan untuk Keperluan Politik Praktis Demi Hargai Kesucian Ramadhan," Wakil Menteri Agama (Wamenag) RI, Zainut Tauhid Sa'adi meminta kepada umat muslim untuk tak manfaatkan tempat ibadah untuk kegiatan politik praktis. Hal ini guna menjaga kesucian bulan ramadan 1444H/2023M ""Kita harus menjaga kesucian bulan romadhon dan juga tempat-tempat ibadah untuk tidak dimanfaatkan kegiatan politik praktis karena itu akan bisa menimbulkan perpecahan antar umat,""kata Wamenag kepada wartawan di kantor Kemenag, Jakarta, Rabu (22/3/2023). Lebih lanjut dia mengimbau kepada seluruh umat Islam agar bisa lebih mensiarkan dan mengisi bulan Ramadan dengan amalan-amalan ramadan yang lebih banyak. Hal ini karena bulan ramadan dikenal dengan bulan yang penuh dengan rahmat dengan maghfirah. ""insya Allah pahalanya dilipatgandakan,""katanya. Terakhir dia mengajak kepada seluruh umat Islam untuk lebih meningkatkan ukhuwah persaudaraan. Karena menurut nya bulan Ramadan itu adalah bulan cinta kasih. ""Bulan ramadan itu bulan kasih sayang sehingga kita harus lebih merekatkan persaudaraan kita kepada seluruh umat manusia agar Indonesia ini menjadi negara yang barokah,""kata dia. Sebagai informasi, Pemerintah menetapkan awal puasa atau 1 Ramadan 1444 Hijriah pada Kamis, 23 Maret 2023. Keputusan tersebut diambil dalam sidang isbat yang dilaksanakan hari ini, Rabu (22/3/2023). “Ketinggian hilal di seluruh wilayah Indonesia pada posisi antara 6 derajat 46,2 menit sampai 8 derajat 43,2 menit dengan sudut elongasi 7, 93 derajat sampai 9,54 derajat. 124 titik rukyatul hilal ada beberapa orang melihat hilal, oleh karena itu sudah diatas ufuk dan kriteria MABIMS. Oleh karena itu secara mufakat bahwa 1 ramadhan 1444H jatuh pada hari Kamis 23 Maret 2023,""kata Menag Yaqut Cholil Qoumas saat pembacaan hasil sidang isbat di Auditorium HM Rasjidi Kemenag, Jakarta, Rabu,(22/3/2023).",Agama,REAL
